RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,total_late_payments,serious_delinquent,is_young,debt_income_ratio,worsening_delinquency,Utilization_bucket_medium,Utilization_bucket_high,Utilization_bucket_maxed,actual_default,predicted_probability,predicted_decision
0.0,29,0,0.004373633,3200.0,1,0,0,0,0.0,0,0,1,13.9956256,0,False,False,False,0,0.02369092,0
0.232883596,58,1,0.032220114,68000.0,8,0,1,0,3.0,1,0,0,2190.967752,0,False,False,False,0,0.038368955,0
0.912477543,39,0,0.456818508,6958.0,7,0,2,0,0.0,0,0,0,3178.543178664,0,False,False,True,0,0.05950802,0
0.000754701,33,0,0.000416493,2400.0,6,0,0,0,0.0,0,0,1,0.9995832,0,False,False,False,0,0.010148517,0
0.096843308,68,0,1.0,5400.0,1,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0038550158,0
1.0,52,1,0.233983287,4666.0,3,2,1,0,0.0,3,1,0,1091.766017142,1,False,False,True,1,0.5028229,1
0.706688236,35,0,0.452098849,5907.0,8,2,2,2,1.0,4,1,0,2670.5479010430004,0,False,True,False,0,0.39438418,1
0.0,40,0,0.347330534,5000.0,7,0,2,0,2.0,0,0,0,1736.6526700000002,0,False,False,False,0,0.012871972,0
0.016888514,59,0,0.049300061,4928.0,9,0,0,0,1.0,0,0,0,242.950700608,0,False,False,False,0,0.008753039,0
0.015968064,27,0,0.0,5400.0,1,0,0,0,0.0,0,0,1,1579.810312844,0,False,False,False,0,0.012484731,0
0.183920402,43,0,0.638368082,6666.0,5,0,1,0,1.0,0,0,0,4255.361634612,0,False,False,False,0,0.022441734,0
0.054684546,63,0,1.0,5400.0,16,0,2,0,1.0,0,0,0,1579.810312844,0,False,False,False,0,0.00835017,0
0.204267878,48,0,0.396673691,13287.0,10,0,2,0,3.0,0,0,0,5270.6033323169995,0,False,False,False,0,0.019677637,0
0.953261685,41,0,0.137064297,7200.0,3,0,0,0,3.0,0,0,0,986.8629384,0,False,False,True,1,0.07937121,1
0.432785451,63,0,1.0,5400.0,7,0,0,0,0.0,0,0,0,1579.810312844,0,True,False,False,0,0.022657974,0
0.099641745,38,0,0.263962279,12300.0,15,0,1,0,2.0,0,0,0,3246.7360317000002,0,False,False,False,0,0.016732477,0
0.281775465,45,1,0.327804247,17000.0,11,0,2,0,1.0,1,0,0,5572.672199,0,False,False,False,0,0.07537388,1
0.527246734,42,0,0.261062784,10575.0,6,0,0,0,3.0,0,0,0,2760.7389408,0,True,False,False,0,0.026515752,0
0.412115846,39,0,0.397257449,9698.0,8,0,2,0,3.0,0,0,0,3852.6027404019997,0,True,False,False,0,0.024321409,0
0.10990594,63,0,1.0,5400.0,3,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.005478404,0
0.134599236,39,1,0.137033516,8413.0,14,0,0,0,1.0,1,0,0,1152.862970108,0,False,False,False,0,0.062464036,1
0.327327611,27,0,0.159494481,6250.0,6,0,0,0,2.0,0,0,1,996.84050625,0,True,False,False,0,0.035612993,0
0.015678125,43,0,0.17299308,25000.0,16,0,1,0,3.0,0,0,0,4324.827,0,False,False,False,0,0.015901914,0
0.055519563,57,1,1.0,5400.0,16,0,1,1,0.0,2,0,0,1579.810312844,0,False,False,False,0,0.12192392,1
0.001589703,36,0,0.505105297,3133.0,6,0,1,0,1.0,0,0,0,1582.4948955009997,0,False,False,False,0,0.008221213,0
0.69030969,25,1,0.270758123,3600.0,6,0,0,2,1.0,3,0,1,974.7292428000001,0,False,True,False,1,0.41857645,1
0.079888343,62,0,0.377358491,15846.0,19,0,2,0,0.0,0,0,0,5979.622648386,0,False,False,False,0,0.015389818,0
0.110291309,46,0,1.0,5400.0,16,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.013005584,0
0.056370434,55,0,0.05090248,7700.0,9,0,0,0,2.0,0,0,0,391.949096,0,False,False,False,0,0.010979292,0
0.006316538,44,0,0.078109616,6093.0,8,0,0,0,0.0,0,0,0,475.92189028800004,0,False,False,False,0,0.005685923,0
1.0,44,4,1.0,1458.0,16,0,1,0,0.0,4,0,0,1458.0,0,False,False,True,1,0.51070064,1
0.132719487,67,0,1.0,5400.0,11,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0067400173,0
0.025961087,73,0,1.0,5400.0,18,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0050871684,0
0.059242595,29,0,0.239040529,1208.0,3,0,0,0,0.0,0,0,1,288.760959032,0,False,False,False,0,0.009967818,0
0.589600392,46,0,0.203751165,8583.0,7,0,0,0,4.0,0,0,0,1748.7962491950002,0,True,False,False,0,0.039354816,0
0.0,53,0,0.421883877,8800.0,14,0,3,0,0.0,0,0,0,3712.5781176,0,False,False,False,0,0.021373758,0
0.396862021,41,2,1.0,5400.0,7,1,0,0,0.0,3,1,0,1579.810312844,1,True,False,False,0,0.39037052,1
0.006244231,39,0,0.066605839,2191.0,15,0,0,0,1.0,0,0,0,145.933393249,0,False,False,False,0,0.023983525,0
0.048683894,56,0,0.43804262,3800.0,11,0,1,0,0.0,0,0,0,1664.561956,0,False,False,False,0,0.0081070205,0
0.484084124,62,0,0.249646393,8483.0,5,0,1,0,0.0,0,0,0,2117.750351819,0,True,False,False,0,0.014723924,0
0.007904654,57,0,0.234730211,3650.0,20,0,1,0,2.0,0,0,0,856.76527015,0,False,False,False,0,0.013401887,0
0.184744641,54,0,0.542007072,8200.0,12,0,4,0,0.0,0,0,0,4444.4579904,0,False,False,False,0,0.02669329,0
0.0,60,0,0.313659087,6200.0,9,0,1,0,0.0,0,0,0,1944.6863394,0,False,False,False,0,0.008787678,0
0.984204068,39,0,0.269473256,9833.0,12,0,0,0,0.0,0,0,0,2649.730526248,0,False,False,True,0,0.101920985,1
0.193549073,54,0,0.528481748,4300.0,11,0,2,0,2.0,0,0,0,2272.4715164,0,False,False,False,0,0.027996799,0
0.734436377,48,2,0.368718002,9570.0,9,2,1,1,2.0,5,1,0,3528.63127914,1,False,True,False,1,0.57843715,1
0.124207481,75,0,0.111519424,13333.0,7,0,1,0,0.0,0,0,0,1486.888480192,0,False,False,False,0,0.0049542063,0
0.033747055,67,0,0.361706881,4475.0,7,0,1,0,0.0,0,0,0,1618.6382924749998,0,False,False,False,0,0.004447005,0
0.462224495,57,0,0.376815516,11084.0,19,0,1,0,6.0,0,0,0,4176.623179344,0,True,False,False,0,0.032984056,0
0.528260407,48,1,1.0,5400.0,10,0,2,0,3.0,1,0,0,1579.810312844,0,True,False,False,0,0.09777993,1
0.169106414,51,0,0.473033412,3800.0,8,0,1,0,0.0,0,0,0,1797.5269656,0,False,False,False,0,0.015906787,0
0.212426252,36,0,1.0,5400.0,8,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.012979247,0
0.0,54,0,1.0,1100.0,15,0,1,0,0.0,0,0,0,1100.0,0,False,False,False,0,0.014502503,0
0.724963752,67,0,1.0,5400.0,7,0,3,1,0.0,1,0,0,1579.810312844,0,False,True,False,0,0.27297053,1
0.075119807,75,0,0.314147228,3300.0,10,0,1,0,0.0,0,0,0,1036.6858524,0,False,False,False,0,0.009641071,0
0.812103295,47,1,0.377609603,11495.0,9,0,1,0,2.0,1,0,0,4340.622386485,0,False,True,False,0,0.104851425,1
0.065611117,41,0,1.0,5400.0,22,0,0,0,1.0,0,0,0,1579.810312844,0,False,False,False,0,0.01353616,0
0.598510037,41,0,0.120200698,9167.0,2,0,0,0,2.0,0,0,0,1101.8797985659999,0,True,False,False,0,0.04087659,0
0.040827474,65,0,1.0,5400.0,6,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.003383791,0
0.0,61,0,0.312114433,14750.0,10,0,3,0,0.0,0,0,0,4603.68788675,0,False,False,False,0,0.016054798,0
0.117006793,58,1,1.0,5400.0,19,0,2,0,0.0,1,0,0,1579.810312844,0,False,False,False,0,0.038119905,0
0.074374523,87,0,0.011942786,7200.0,8,0,0,0,1.0,0,0,0,85.98805920000001,0,False,False,False,0,0.0052028904,0
0.0,24,0,0.0,0.0,1,0,0,0,0.0,0,0,1,0.0,0,False,False,False,0,0.01611638,0
1.0,28,0,1.0,5400.0,0,1,0,0,0.0,1,1,1,1579.810312844,0,False,False,True,0,0.3661398,1
0.0119992,92,0,1.0,5400.0,2,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0017477201,0
0.118588927,54,0,0.072372865,10362.0,8,0,1,0,0.0,0,0,0,749.9276271299999,0,False,False,False,0,0.0069597806,0
0.156354152,59,0,1.0,5400.0,8,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.006129769,0
0.048209605,50,0,0.340027178,6622.0,11,0,1,0,1.0,0,0,0,2251.659972716,0,False,False,False,0,0.010298346,0
0.011643334,88,0,0.006797281,2500.0,9,0,0,0,0.0,0,0,0,16.9932025,0,False,False,False,0,0.014428413,0
0.005440058,38,0,0.062184135,4550.0,4,0,0,0,0.0,0,0,0,282.93781425000003,0,False,False,False,0,0.0063308566,0
0.08683928,40,0,0.166211915,4397.0,16,0,0,0,0.0,0,0,0,730.8337902549999,0,False,False,False,1,0.016321568,0
0.028154382,41,0,0.715010714,8866.0,10,0,6,0,3.0,0,0,0,6339.284990324,0,False,False,False,0,0.07026543,1
0.359632018,81,0,0.751784185,7005.0,6,0,3,0,0.0,0,0,0,5266.248215925,0,True,False,False,0,0.06725368,1
0.132012955,62,0,0.132678133,3255.0,16,0,0,1,0.0,1,0,0,431.867322915,0,False,False,False,0,0.09795772,1
0.9999999,57,0,0.0,5400.0,0,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,True,0,0.097089164,1
0.476783692,55,0,0.157643456,11100.0,5,0,1,0,0.0,0,0,0,1749.8423615999998,0,True,False,False,0,0.011748746,0
0.190647251,45,0,0.307210031,11483.0,13,0,2,0,0.0,0,0,0,3527.692785973,0,False,False,False,0,0.012397714,0
0.062098726,52,0,0.261245675,1733.0,4,0,0,0,0.0,0,0,0,452.738754775,0,False,False,False,0,0.009860922,0
0.9999999,59,0,0.578158458,1400.0,2,0,1,0,2.0,0,0,0,809.4218412,0,False,False,True,0,0.04924014,0
0.877604085,45,1,0.408167698,9206.0,8,0,2,0,0.0,1,0,0,3757.591827788,0,False,True,False,0,0.11547698,1
0.084004427,50,0,0.016342225,4160.0,7,0,0,0,0.0,0,0,0,67.983656,0,False,False,False,0,0.008626262,0
0.831646044,49,1,0.310229923,3000.0,3,2,0,0,0.0,3,1,0,930.6897690000001,1,False,True,False,1,0.51052046,1
0.006317895,84,0,1.0,5400.0,2,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0031754754,0
0.204245459,54,3,1.0,6000.0,11,0,1,0,0.0,3,0,0,6000.0,0,False,False,False,0,0.15266901,1
0.467001535,66,0,0.356301321,2800.0,5,0,1,0,0.0,0,0,0,997.6436988,0,True,False,False,0,0.016146487,0
0.009548342,42,0,0.298290874,3100.0,10,0,1,0,0.0,0,0,0,924.7017093999999,0,False,False,False,0,0.010604795,0
0.019448328,50,0,0.391738841,1500.0,3,0,1,0,0.0,0,0,0,587.6082615,0,False,False,False,0,0.0058463095,0
0.364540335,40,0,0.287025056,8500.0,17,0,1,0,1.0,0,0,0,2439.712976,0,True,False,False,0,0.03475624,0
0.01997976,85,0,0.000353999,166666.0,15,0,0,0,0.0,0,0,0,58.999597334,0,False,False,False,0,0.012710891,0
0.17485504,53,0,0.248800468,8544.0,5,0,1,0,3.0,0,0,0,2125.751198592,0,False,False,False,0,0.010432388,0
0.392434306,61,0,0.415485693,18416.0,12,0,2,0,1.0,0,0,0,7651.584522288,0,True,False,False,0,0.01712448,0
0.87111762,46,0,0.378593342,8800.0,5,0,1,0,1.0,0,0,0,3331.6214096,0,False,True,False,0,0.04962288,0
0.021283521,81,0,1.0,5400.0,8,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.002997324,0
0.0,70,0,1.0,5400.0,9,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0042578406,0
0.275030207,37,0,0.647936787,3416.0,6,0,1,0,2.0,0,0,0,2213.352064392,0,False,False,False,0,0.020369064,0
0.512697461,46,0,0.053348468,6166.0,5,0,0,0,1.0,0,0,0,328.946653688,0,True,False,False,0,0.035503507,0
0.352135788,32,0,0.684969495,5408.0,9,0,2,0,1.0,0,0,1,3704.3150289600003,0,True,False,False,0,0.045605488,0
0.122586068,43,1,1.0,5400.0,14,0,3,0,0.0,1,0,0,1579.810312844,0,False,False,False,0,0.09445168,1
0.074992501,91,0,1.0,5400.0,1,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0069882986,0
0.0,54,0,0.189616921,6760.0,5,0,1,0,0.0,0,0,0,1281.8103859599998,0,False,False,False,0,0.010443529,0
0.180267834,59,0,0.346172306,8333.0,13,0,2,0,1.0,0,0,0,2884.653825898,0,False,False,False,0,0.010014624,0
0.277984025,63,0,1.0,5400.0,13,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.011219771,0
0.713627021,60,0,0.305483907,8916.0,6,0,1,0,0.0,0,0,0,2723.694514812,0,False,True,False,0,0.034785822,0
0.705297455,58,0,1.0,5400.0,7,0,1,0,0.0,0,0,0,1579.810312844,0,False,True,False,0,0.040785156,0
0.022032966,61,0,1.0,1.0,18,0,0,0,0.0,0,0,0,1.0,0,False,False,False,0,0.009717305,0
0.554574238,38,0,0.137123268,7000.0,4,0,0,0,0.0,0,0,0,959.8628759999999,0,True,False,False,0,0.032199502,0
0.9999999,58,0,0.0,5400.0,1,0,0,0,1.0,0,0,0,1579.810312844,0,False,False,True,0,0.0709424,1
0.006374841,50,0,0.284671533,5068.0,5,0,3,0,1.0,0,0,0,1442.7153292439998,0,False,False,False,0,0.004453417,0
0.728365892,44,1,0.389105799,10500.0,5,0,2,0,4.0,1,0,0,4085.6108894999998,0,False,True,False,1,0.079842106,1
0.42181905,56,0,0.144030387,9740.0,12,0,1,0,1.0,0,0,0,1402.85596938,0,True,False,False,0,0.013687315,0
0.916527784,44,2,1.0,3680.0,19,0,1,0,1.0,2,0,0,3680.0,0,False,False,True,0,0.44840288,1
0.963115209,35,0,1.0,1550.0,5,0,1,0,0.0,0,0,0,1550.0,0,False,False,True,0,0.06977738,1
0.45845668,64,0,0.397460254,10000.0,13,0,2,0,0.0,0,0,0,3974.6025400000003,0,True,False,False,0,0.015623037,0
0.216543525,38,0,0.532697548,2201.0,13,0,0,0,0.0,0,0,0,1172.4673031480002,0,False,False,False,0,0.035033513,0
0.960582691,25,1,0.273726274,1000.0,4,0,0,0,0.0,1,0,1,273.726274,0,False,False,True,1,0.23881976,1
0.965206959,33,0,1.0,5400.0,7,0,0,0,1.0,0,0,1,1579.810312844,0,False,False,True,0,0.11712057,1
0.104620566,34,2,0.165922144,4700.0,8,0,0,0,0.0,2,0,1,779.8340767999999,0,False,False,False,0,0.10683379,1
0.149527162,64,0,0.497159736,4400.0,11,0,1,0,2.0,0,0,0,2187.5028384,0,False,False,False,0,0.009745709,0
0.0,59,0,0.400239844,6670.0,5,0,2,0,2.0,0,0,0,2669.59975948,0,False,False,False,0,0.009721,0
0.010839566,60,0,0.874612042,1610.0,7,0,1,0,0.0,0,0,0,1408.1253876199999,0,False,False,False,0,0.010351491,0
0.377734261,41,0,0.134746102,2500.0,6,0,0,0,0.0,0,0,0,336.865255,0,True,False,False,0,0.024799181,0
0.034424262,64,0,0.64616847,13675.0,16,0,5,0,0.0,0,0,0,8836.353827249999,0,False,False,False,0,0.04645966,0
0.441390061,48,1,1.0,5400.0,12,0,1,0,0.0,1,0,0,1579.810312844,0,True,False,False,1,0.06515737,1
0.898203593,21,0,0.005369682,2420.0,1,0,0,0,0.0,0,0,1,12.99463044,0,False,True,False,0,0.08838337,1
0.008839361,83,0,1.0,5400.0,5,0,1,0,1.0,0,0,0,1579.810312844,0,False,False,False,0,0.0028695276,0
0.634710331,50,0,1.0,5400.0,7,0,3,0,0.0,0,0,0,1579.810312844,0,False,True,False,0,0.06397849,1
0.231417125,48,0,0.44583076,8094.0,19,0,1,0,2.0,0,0,0,3608.55417144,0,False,False,False,0,0.020231871,0
0.926651373,30,1,0.227790433,3950.0,8,0,0,0,0.0,1,0,1,899.7722103499999,0,False,False,True,0,0.14263432,1
0.0,70,0,0.085692308,25999.0,2,0,1,0,0.0,0,0,0,2227.914315692,0,False,False,False,0,0.003194842,0
0.271741258,55,2,0.952015995,3000.0,19,0,3,0,1.0,2,0,0,2856.047985,0,False,False,False,0,0.14880647,1
0.718232516,48,0,0.648038246,6065.0,14,0,2,0,2.0,0,0,0,3930.3519619900003,0,False,True,False,0,0.104157224,1
0.0,69,0,0.407748578,3690.0,10,0,3,0,0.0,0,0,0,1504.5922528199999,0,False,False,False,0,0.015660878,0
0.80058508,29,2,0.059542796,1880.0,4,1,0,2,0.0,5,1,1,111.94045648000001,1,False,True,False,1,0.3836144,1
0.000895456,36,0,0.079984003,5000.0,4,0,0,0,1.0,0,0,0,399.920015,0,False,False,False,0,0.012112316,0
0.0,29,0,0.352143968,4500.0,8,0,1,0,2.0,0,0,1,1584.6478559999998,0,False,False,False,0,0.015667126,0
0.0,53,0,1.0,5400.0,4,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.010491962,0
0.05494006,27,0,0.43218927,3000.0,9,0,2,0,0.0,0,0,1,1296.56781,0,False,False,False,0,0.04020999,0
0.071231311,53,0,0.005787951,3800.0,1,0,0,0,0.0,0,0,0,21.9942138,0,False,False,False,0,0.020428037,0
0.825953887,33,0,0.207268079,5475.0,15,0,0,0,0.0,0,0,1,1134.792732525,0,False,True,False,0,0.14359005,1
0.018312889,45,0,0.400288236,5550.0,3,0,2,0,0.0,0,0,0,2221.5997098000003,0,False,False,False,0,0.010026937,0
0.0,45,0,0.0,5400.0,1,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.009332258,0
0.519345022,30,0,1.0,5400.0,9,0,2,0,2.0,0,0,1,1579.810312844,0,True,False,False,0,0.059097078,0
0.30738523,25,2,1.0,5400.0,1,0,0,1,2.0,3,0,1,1579.810312844,0,True,False,False,0,0.48224214,1
0.102638973,46,0,0.281505728,610.0,3,0,0,0,0.0,0,0,0,171.71849408,0,False,False,False,0,0.016059747,0
0.0,55,0,1.0,5400.0,8,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,1,0.006729616,0
0.227431727,48,1,0.202145215,6059.0,9,0,1,0,3.0,1,0,0,1224.7978576849998,0,False,False,False,0,0.053273365,0
0.9999999,40,0,1.0,1.0,4,0,0,0,0.0,0,0,0,1.0,0,False,False,True,0,0.041061785,0
0.061783143,64,0,0.325767129,4757.0,11,1,1,0,0.0,1,1,0,1549.674232653,0,False,False,False,0,0.09872732,1
0.9999999,41,0,0.820877236,4080.0,7,0,3,0,0.0,0,0,0,3349.17912288,0,False,False,True,0,0.07603128,1
0.065096745,84,0,0.035982009,2000.0,8,0,0,0,0.0,0,0,0,71.96401800000001,0,False,False,False,0,0.006863329,0
0.870061875,24,1,0.585609594,1500.0,6,0,0,5,0.0,6,0,1,878.414391,0,False,True,False,0,0.5603474,1
0.047862421,57,0,0.231661467,12500.0,14,0,2,0,0.0,0,0,0,2895.7683375,0,False,False,False,0,0.009500106,0
0.319297856,33,4,0.647781712,4800.0,12,1,1,3,2.0,8,1,1,3109.3522176,1,True,False,False,0,0.56615275,1
0.053251386,61,0,1.0,5400.0,7,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.004931282,0
0.463300816,71,0,0.262664964,4697.0,5,0,0,0,1.0,0,0,0,1233.737335908,0,True,False,False,0,0.016109161,0
0.201680861,45,0,0.491001059,8500.0,8,0,2,0,3.0,0,0,0,4173.5090015000005,0,False,False,False,0,0.020568993,0
0.037422908,65,0,1.0,5400.0,12,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.004892785,0
0.590443371,46,0,0.674643501,6100.0,8,0,1,0,1.0,0,0,0,4115.3253561,0,True,False,False,0,0.075210355,1
0.004473637,74,0,0.003308519,3626.0,8,0,0,0,0.0,0,0,0,11.996689894000001,0,False,False,False,0,0.0068299975,0
0.162989134,55,1,0.933991483,5165.0,10,0,2,0,0.0,1,0,0,4824.0660096950005,0,False,False,False,0,0.05449414,0
0.950078241,41,1,1.0,5400.0,8,0,1,1,0.0,2,0,0,1579.810312844,0,False,False,True,1,0.29728505,1
0.0,47,0,0.083101878,9000.0,9,0,0,0,0.0,0,0,0,747.916902,0,False,False,False,0,0.012002741,0
0.217539123,54,0,0.145608058,6750.0,8,0,1,0,0.0,0,0,0,982.8543915000001,0,False,False,False,0,0.013132755,0
0.138431293,31,0,0.136625265,3300.0,5,0,0,0,0.0,0,0,1,450.86337449999996,0,False,False,False,0,0.014551085,0
0.9999999,26,0,1.0,5400.0,0,0,0,0,0.0,0,0,1,1579.810312844,0,False,False,True,0,0.11094493,1
0.9999999,63,0,0.249219238,1600.0,2,0,0,0,1.0,0,0,0,398.75078080000003,0,False,False,True,0,0.061520256,1
0.415504272,32,0,1.0,5400.0,9,0,1,0,3.0,0,0,1,1579.810312844,0,True,False,False,0,0.049173847,0
0.047999119,75,0,0.447013247,8001.0,9,0,2,0,0.0,0,0,0,3576.552989247,0,False,False,False,0,0.009519504,0
0.240515591,63,0,0.421189666,4992.0,16,0,1,0,1.0,0,0,0,2102.578812672,0,False,False,False,0,0.018028015,0
0.031962716,60,0,1.0,5400.0,8,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0041557485,0
0.424155196,44,0,0.45225091,12083.0,11,0,3,0,2.0,0,0,0,5464.54774553,0,True,False,False,0,0.03647185,0
0.007272066,69,0,0.229149115,4747.0,6,0,1,0,0.0,0,0,0,1087.7708489049999,0,False,False,False,0,0.0022562784,0
0.011805278,37,0,0.437309962,5590.0,11,0,3,0,2.0,0,0,0,2444.56268758,0,False,False,False,0,0.030964347,0
0.0,64,1,0.914107486,2083.0,11,1,1,0,0.0,2,1,0,1904.085893338,1,False,False,False,0,0.20318106,1
0.148635901,77,0,1.0,5400.0,4,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0047144364,0
0.9999999,57,98,0.0,2500.0,0,98,0,98,1.0,294,1,0,0.0,1,False,False,True,1,0.6373304,1
0.009999851,41,0,0.170685802,8500.0,8,0,1,0,0.0,0,0,0,1450.829317,0,False,False,False,0,0.008035753,0
0.058675555,77,0,1.0,0.0,4,0,0,0,0.0,0,0,0,0.0,0,False,False,False,0,0.004456348,0
0.950611049,42,1,0.388216728,1900.0,5,0,0,0,0.0,1,0,0,737.6117832,0,False,False,True,0,0.20661867,1
0.239301704,63,0,1.0,0.0,29,0,1,0,0.0,0,0,0,0.0,0,False,False,False,0,0.017069086,0
0.534616346,41,0,0.051985147,3500.0,3,0,0,0,0.0,0,0,0,181.9480145,0,True,False,False,1,0.05160439,0
0.089428431,43,0,0.480151985,10000.0,10,0,2,0,2.0,0,0,0,4801.51985,0,False,False,False,0,0.022325613,0
0.166567441,54,0,0.059629136,8250.0,12,0,0,0,1.0,0,0,0,491.94037199999997,0,False,False,False,0,0.021745706,0
0.0,56,0,1.0,5400.0,5,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0058782618,0
0.9999999,80,0,0.0,5400.0,0,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,True,0,0.024853578,0
0.109804681,35,0,1.0,974.0,7,0,1,0,3.0,0,0,0,974.0,0,False,False,False,0,0.016127514,0
0.9999999,33,1,0.10924016,4750.0,1,2,0,0,2.0,3,1,1,518.89076,1,False,False,True,1,0.5033999,1
0.845436376,36,0,0.119133574,3600.0,3,0,0,0,0.0,0,0,0,428.8808664,0,False,True,False,0,0.0737413,1
0.0,47,0,0.716457621,2630.0,4,0,2,0,2.0,0,0,0,1884.28354323,0,False,False,False,0,0.020008817,0
0.199958342,59,0,0.011195522,2500.0,3,0,0,0,0.0,0,0,0,27.988805,0,False,False,False,0,0.019208621,0
0.023274856,70,0,0.758496601,2500.0,9,0,1,0,1.0,0,0,0,1896.2415025,0,False,False,False,0,0.010698294,0
0.9999999,32,2,0.193472508,3400.0,8,0,0,0,0.0,2,0,1,657.8065272,0,False,False,True,1,0.21703912,1
0.030639724,29,0,1.0,1504.0,16,0,1,0,0.0,0,0,1,1504.0,0,False,False,False,0,0.027061021,0
0.667007048,41,1,0.321207528,7916.0,14,0,1,0,0.0,1,0,0,2542.6787916480002,0,False,True,False,0,0.08720423,1
0.070759658,45,0,0.298076038,10862.0,6,0,1,0,0.0,0,0,0,3237.7019247559997,0,False,False,False,0,0.0071467604,0
0.14908614,63,0,0.249456758,2300.0,7,0,0,0,0.0,0,0,0,573.7505434,0,False,False,False,0,0.015592487,0
0.374589297,43,1,0.465695489,4255.0,8,0,1,0,4.0,1,0,0,1981.534305695,0,True,False,False,0,0.05938246,0
0.9999999,24,98,0.0,5400.0,0,98,0,98,0.0,294,1,1,1579.810312844,1,False,False,True,1,0.46011364,1
0.028626011,31,0,0.063437338,5800.0,7,0,0,0,0.0,0,0,1,367.93656039999996,0,False,False,False,0,0.009064858,0
0.070486026,59,0,0.002396013,10433.0,3,0,0,0,0.0,0,0,0,24.997603628999997,0,False,False,False,0,0.008803462,0
0.0,44,0,0.016664683,8400.0,1,0,0,0,0.0,0,0,0,139.9833372,0,False,False,False,0,0.0111566475,0
0.085508891,69,0,1.0,5400.0,8,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.003476076,0
0.008720423,63,0,1.0,5400.0,1,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.003997078,0
0.968741898,45,0,0.374611169,6750.0,12,0,1,0,1.0,0,0,0,2528.62539075,0,False,False,True,0,0.064518586,1
1.0,39,0,0.056721798,9431.0,5,0,0,0,0.0,0,0,0,534.9432769379999,0,False,False,True,0,0.08045025,1
0.267710585,43,1,1.0,5400.0,7,0,1,0,0.0,1,0,0,1579.810312844,0,False,False,False,1,0.054775897,0
0.131834727,67,0,1.0,2500.0,5,0,3,0,1.0,0,0,0,2500.0,0,False,False,False,0,0.0429745,0
0.0,76,0,0.0,1200.0,4,0,0,0,0.0,0,0,0,0.0,0,False,False,False,0,0.0040163524,0
0.646653037,55,1,1.0,5400.0,13,0,2,0,0.0,1,0,0,1579.810312844,0,False,True,False,0,0.088370174,1
0.244340257,59,0,0.355413333,9374.0,10,0,2,0,0.0,0,0,0,3331.644583542,0,False,False,False,0,0.013014125,0
0.722910836,55,2,0.216296886,10050.0,5,0,1,0,3.0,2,0,0,2173.7837043,0,False,True,False,0,0.1507536,1
0.586885328,56,0,0.105698391,6650.0,8,1,0,0,5.0,1,1,0,702.89430015,0,True,False,False,0,0.25921446,1
0.214822509,46,0,0.178828366,6810.0,7,0,0,0,1.0,0,0,0,1217.8211724599998,0,False,False,False,0,0.01520602,0
0.0,51,0,0.384953322,3641.0,11,0,1,0,2.0,0,0,0,1401.6150454019999,0,False,False,False,0,0.009825981,0
0.063867285,75,0,0.049089124,9166.0,5,0,1,0,0.0,0,0,0,449.950910584,0,False,False,False,0,0.0033885706,0
0.01789293,57,0,0.222105263,4749.0,11,0,1,0,3.0,0,0,0,1054.777893987,0,False,False,False,0,0.008545538,0
0.011362969,74,0,1.0,0.0,11,0,1,0,0.0,0,0,0,0.0,0,False,False,False,0,0.0075545735,0
